16.40620111516622;41.278632631010424
16.423804624079285;41.27850267737002
16.424298764147096;41.278319838193326
16.380827645266294;41.25212416178889
16.42380445107303;41.27887957770881
16.423644942344527;41.27830693769643
16.423959160794592;41.278601020050125
16.44129827227518;41.28049098406462
16.423689516972882;41.27873415316465
16.427982888397697;41.29157661815544
16.42383342765696;41.27823782656089
16.37991074418748;41.279677242600485
16.398573645215883;41.28679686712256
16.423901684885873;41.27872514549006
16.41071373700643;41.265996570955835
16.4239506925414;41.27850688537236
16.423166280225765;41.279346954630846
16.402839433876178;41.284116022614704
16.42289227788527;41.27850367924196
16.434179355343662;41.26997264796536
16.385954320296662;41.289494326449145
16.387111849502173;41.283522871849534
16.42028645885329;41.264484048601695
16.43637584553667;41.27366761430049
16.423867846272316;41.27842460424524
16.42485800999603;41.28438659542174
16.398995720520535;41.28899022841359
16.424198548591804;41.25741955063383
16.423415119550114;41.27890117965385
16.406997647252027;41.25382790612965
16.433416744066268;41.261004346636426
16.423451761434492;41.278593848038945
16.43108417098796;41.253982037448765
16.423936058450455;41.27847987092079
16.38256175155627;41.267018213219046
16.423747014195747;41.25518375111171
16.4416657118754;41.2544863650051
16.422973684758425;41.279105493374914
16.423640372565746;41.278485285833106
16.423745353894187;41.27865707542554
16.44043616573212;41.277983169484536
16.423869240878375;41.278551057531764
16.437064611150443;41.26504378000815
16.423984827275454;41.27882729859085
16.423878275572598;41.278753691356
16.423611816668455;41.278423636505394
16.44516544916369;41.265464474736135
16.418835649351195;41.25399915373915
16.423929743815762;41.27851473012214
16.423392527407163;41.278337314899666
16.406173419537435;41.2774549861636
16.423944757569725;41.27811354227939
16.423632635563933;41.27830901234452
16.424037006879047;41.2782960067551
16.41336754197043;41.2615587913
16.424190316789048;41.278394760982785
16.423620743090336;41.2785491079495
16.380204835922868;41.28392743976463
16.423382940580993;41.278481589707475
16.423968344036634;41.27867784837027
16.432469186760745;41.282596247016016
16.423783847777344;41.27923854924507
16.423485403928055;41.27861441919539
16.412161263266487;41.27881259270723
16.435838430455313;41.27707397282604
16.42362028998861;41.278407186440724
16.423609921361898;41.278393276684156
16.42388541946825;41.27853575896239
16.404095172941663;41.26505261164394
16.42356743723654;41.27843330346838
16.423536708281375;41.27846810413049
16.42349684880121;41.27863769610013
16.423480446248806;41.27882426634952
16.423482047552998;41.278573728607455
16.39345972596727;41.27765640209986
16.423989462835287;41.279517885943314
16.42425795796761;41.27830095084912
16.420876722167836;41.25557326192512
16.424014073979613;41.27865510926824
16.423763530909515;41.27893096200093
16.42381990830747;41.27765880041216
16.446656075463203;41.2505109317227
16.424360947455718;41.27819764353822
16.42355871864016;41.278418533057454
16.392485142198435;41.254382579153344
16.42363272471741;41.27843002591167
16.38810186569043;41.26295847448623
16.422956936953227;41.27813601914913
16.422918060551574;41.276208002879734
16.42394759140462;41.278311093545696
16.448576574430618;41.28373417253324
16.404016414193045;41.253782131865286
16.42875911896284;41.25717886187738
16.423461211563303;41.27862578959553
16.42762011618974;41.26902940281606
16.424257706169985;41.2787164862236
16.446035420477397;41.28416333563265
16.42367901620238;41.27886004455449
16.40858580668244;41.286696440495604
16.42416481216637;41.27886686125968
16.403809526784382;41.29066190005876
16.425969830537795;41.27599998040862
16.395331053334193;41.28451146548578
16.42593390751633;41.275489680283485
16.425659653891458;41.275541883079256
16.425794906028205;41.27534937719263
16.426167509121782;41.27573726101018
16.38665496869586;41.25700133197006
16.42566632357094;41.27548950397343
16.436759303498484;41.2827374501076
16.425951811069147;41.275369098136636
16.425827322763293;41.27535513935066
